Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,TSLA,XOM,AAPL,TSLA,XOM,AAPL,TSLA,XOM,AAPL,TSLA,XOM,AAPL,TSLA,XOM
Date,,,,,,,,,,,,,,,
2022-02-22,161.30503845214844,273.84332275390625,67.65619659423828,163.63154853290226,285.57666015625,70.60277338260711,159.1748407659244,267.0333251953125,66.63860922502344,161.9529172863156,278.0433349609375,70.49658806333144,91162800,83288100,35947800
2022-02-23,157.133056640625,254.67999267578125,67.9305191040039,163.10148814384206,278.4333190917969,68.54992351214955,156.8189207831809,253.52000427246094,67.3642107457113,162.50267977205857,276.80999755859375,67.65621539165447,90009200,95256900,25385000
2022-02-24,159.75404357910156,266.92333984375,67.07220458984375,159.86202589264875,267.49334716796875,69.93029067875713,149.2110962540396,233.3333282470703,65.50600295517714,149.78045618194105,233.4633331298828,69.90374603256403,141147500,135322200,46199900
2022-02-25,161.8253173828125,269.9566650390625,68.87730407714844,162.0903526039813,273.1666564941406,69.0100340514042,157.91833214045107,260.79998779296875,67.4792343676448,160.8338394038589,269.74334716796875,67.859723360017,91974200,76067700,28310300
2022-02-28,162.09036254882812,290.1433410644531,69.39051818847656,162.38486112479202,292.28668212890625,69.84179736899912,159.44971644975743,271.57000732421875,67.42613360953578,160.06816196139965,271.6700134277344,67.70044400405122,95056600,99006900,32204600
2022-03-01,160.20558166503906,288.1233215332031,70.0541763305664,163.54320699943037,296.6266784667969,71.36376858185339,158.99815406295153,284.59332275390625,69.31089916835091,161.67805946523026,289.8933410644531,69.70023193149468,83474400,74766900,40002300
2022-03-02,163.50396728515625,293.2966613769531,71.25758361816406,164.28929194125575,295.49334716796875,72.69105540415771,159.96020269374122,281.42333984375,70.62933551314066,161.37378407895594,290.7099914550781,71.31952338201347,79724800,74643300,44321400
2022-03-03,163.1799774169922,279.7633361816406,71.70886993408203,165.81081207668467,295.4800109863281,72.35481228461457,162.5124613709738,277.5333251953125,70.46121731721973,165.37888288040546,292.92333984375,70.66473756179556,76678400,61623600,30196600
2022-03-04,160.17616271972656,279.42999267578125,74.40767669677734,162.512499384929,285.2166748046875,74.57580181091038,159.12580281837,275.0533447265625,71.372621432102,161.47195061166718,283.0333251953125,71.7177153762175,83737200,66999600,42802200
2022-03-07,156.37716674804688,268.1933288574219,77.08880615234375,161.99221739182056,288.71331787109375,77.18614104055189,156.121927641353,268.19000244140625,74.23956324500429,160.3626714753167,285.4333190917969,75.1421151391096,96418800,72494100,55207900
2022-03-08,154.55130004882812,274.79998779296875,77.67279052734375,159.89148955943892,283.3299865722656,80.97331198369314,152.94139129743706,260.72332763671875,75.59337674563571,155.90598466141114,265.1766662597656,78.79656333658826,131148300,80399100,72082300
2022-03-09,159.96018981933594,286.3233337402344,73.25735473632812,160.41175632836593,286.85333251953125,76.60211507472188,156.4851483427237,277.336669921875,72.20437212945339,158.51716018630677,279.82666015625,74.35457616855325,91454900,59184000,65466700
2022-03-10,155.61148071289062,279.4333190917969,75.53144073486328,157.447165177113,284.8166809082031,75.81459487980197,153.11807622105542,270.1199951171875,73.35469197984825,157.26064889872916,283.8166809082031,74.33688439686968,105342000,58648500,44644200
2022-03-11,151.89102172851562,265.1166687011719,75.14208984375,156.35754167605256,281.26666259765625,76.30125764466962,151.66524594480387,264.5899963378906,74.30147800230736,156.01395745746433,280.0666809082031,74.3899623933656,96970100,67037100,35303400
2022-03-14,147.8564453125,255.4566650390625,72.4521255493164,151.29222791354923,266.8999938964844,73.8413514752741,147.34599696795414,252.01333618164062,71.23102469909408,148.67121841249335,260.2033386230469,73.49625760997374,108732100,71152200,37462600
2022-03-15,152.24440002441406,267.2966613769531,68.32870483398438,152.71560375350202,268.5233459472656,70.05417445062935,147.62082764624324,252.19000244140625,67.57657722547061,148.13127588452474,258.42333984375,69.74447564135046,92964300,66841200,47957900
2022-03-16,156.66183471679688,280.07666015625,68.07207489013672,157.06431562049127,280.6666564941406,69.56748594303619,151.62597028281274,267.4200134277344,67.47037163372678,154.16844529700253,269.6666564941406,68.85074691275663,102300200,84028800,37812300
2022-03-17,157.67294311523438,290.5333251953125,69.88606262207031,158.04597567713608,291.6666564941406,70.03648680763104,154.73781315339022,275.239990234375,68.1959812107628,155.6998279417029,276.9966735839844,69.17817377683535,75615400,66582900,34041900
2022-03-18,160.97129821777344,301.7966613769531,69.61174011230469,161.46212424049523,302.6166687011719,70.24883861265667,156.82872538769567,289.1300048828125,69.10737159134723,157.56496442177837,291.4966735839844,69.95683400817414,123511700,100414200,41461500
2022-03-21,162.3456268310547,307.0533447265625,72.73529052734375,163.29783055310392,314.2833251953125,73.01844468349726,160.01910120084528,302.36334228515625,70.5585416861147,160.50992724401203,304.99334716796875,70.8947918878097,95811400,81981600,33089300
2022-03-22,165.72251892089844,331.32666015625,72.41674041748047,166.31150120856418,332.6199951171875,72.73528968332268,161.88425551749586,307.25,71.48764401788031,162.4732378051616,310.0,72.23092113756044,81532000,105868500,23132200
2022-03-23,167.08702087402344,333.03668212890625,73.55821228027344,169.4724284348405,346.8999938964844,74.56694943742154,164.57397876026056,325.4666748046875,73.4874288006473,164.9077518788254,326.64666748046875,73.74403157228198,98062700,120676200,27716300
2022-03-24,170.8761749267578,337.97332763671875,73.7794189453125,170.94488277941835,341.4966735839844,74.9031917969168,167.08699751675573,329.6000061035156,73.22196112778524,167.9213927494687,336.57666015625,73.85020916843804,90131400,68920800,19871600
2022-03-25,171.51425170898438,336.8800048828125,75.38986206054688,172.06397447426608,340.6000061035156,75.64647156526692,169.5803959233043,332.44000244140625,73.25735883307362,170.68966756106184,336.0,73.37238788652986,80546200,62031600,22398300
2022-03-28,172.37806701660156,363.9466552734375,73.27505493164062,172.50567156866614,365.9599914550781,73.71748372702727,168.84411444369465,351.20001220703125,72.5760166248184,169.01099345702383,355.0333251953125,73.59360420439323,90371900,102506100,21552400
2022-03-29,175.67645263671875,366.5233459472656,72.88572692871094,175.72552325481462,371.5899963378906,72.99190552592447,173.10451415071458,357.7033386230469,70.57624792632318,173.4480983503125,369.3299865722656,71.5053444065821,100589400,73614900,27036300
2022-03-30,174.50827026367188,364.663330078125,74.13336944580078,176.31450624555694,371.3166809082031,74.33688966639961,173.45789549385026,361.3333435058594,73.18657207364686,175.27395758161924,363.72332763671875,73.4962708867948,92633200,59865000,22079000
2022-03-31,171.40625,359.20001220703125,73.08038330078125,174.76349791877144,367.71331787109375,74.68198008949427,171.200096496919,358.8800048828125,73.04499493887738,174.57698164903633,364.8566589355469,73.3281490906007,103049300,48992700,27861500
2022-04-01,171.1117401123047,361.5299987792969,73.54936218261719,171.67128888454906,364.9166564941406,74.45191391561781,168.78522990497535,355.5466613769531,72.54946882785524,170.8368787788995,360.3833312988281,72.54946882785524,78751300,54263100,18671100
2022-04-04,175.166015625,381.8166809082031,73.58476257324219,175.21510122926847,383.3033447265625,74.02719138115943,171.2394069446954,357.510009765625,72.60257007959166,171.3670265200288,363.1266784667969,73.9387002188337,76468400,82035900,20869400
2022-04-05,171.8479766845703,363.7533264160156,73.20425415039062,175.02853418606793,384.2900085449219,75.2748171828962,171.21972007698278,362.4333190917969,73.05382326481437,174.24320968187874,378.76666259765625,73.88559136381716,73401800,80075100,21753100
2022-04-06,168.67726135253906,348.586669921875,74.0183334350586,170.44423791053993,359.6666564941406,74.94742978724128,167.00845598396842,342.5666809082031,73.390085401413,169.19753570311426,357.8233337402344,73.81481323357447,89058800,89348400,24768200
2022-04-07,168.9815673828125,352.4200134277344,75.25714111328125,170.1791839693951,358.86334228515625,75.60223503506518,166.73359099058004,340.5133361816406,73.18657083165,168.01955265843017,350.7966613769531,74.177613767833,77594700,79447200,26122000
2022-04-08,166.9691925048828,341.8299865722656,76.84103393554688,168.62818685521674,349.4800109863281,77.16843369148111,166.0955227852114,340.8133239746094,75.36332330238513,168.62818685521674,347.7366638183594,75.36332330238513,76575500,55013700,24866500
2022-04-11,162.70880126953125,325.30999755859375,74.19529724121094,165.92861828036033,336.15667724609375,76.03580239238272,162.46338829627405,324.8800048828125,73.88559847801538,165.61449746357707,326.79998779296875,75.90307242217699,72246700,59357100,21800100
2022-04-12,164.58377075195312,328.98333740234375,75.74381256103516,166.75321318939567,340.39666748046875,76.82333996094637,163.5824815614611,325.5333251953125,75.54914280027371,164.93716605572558,332.5466613769531,75.84114744141587,79265200,65976000,22444200
2022-04-13,167.27349853515625,340.7900085449219,76.81449127197266,167.90175523000033,342.0799865722656,77.07995127023221,163.71011188136575,324.3666687011719,75.38102618397004,164.31873134170252,327.02667236328125,76.63752244041842,70618900,55121100,19306800
2022-04-14,162.2572784423828,328.3333435058594,77.71705627441406,168.12756912608722,337.57000732421875,78.27451421561723,162.01186540312898,327.39666748046875,76.30128525244103,167.48948623673334,333.0966796875,76.69061806415316,75329400,58422300,24566400
2022-04-18,162.0413055419922,334.7633361816406,78.35415649414062,163.54323192882495,338.3066711425781,78.65500488881482,160.56882751734665,324.4700012207031,77.64626759348657,160.91239673580466,329.6766662597656,78.30991090625142,69023900,51715200,19032300
2022-04-19,164.3285369873047,342.7166748046875,77.65511322021484,164.7408440040976,344.9800109863281,78.45148649607236,160.90258113171808,331.77667236328125,77.2215280889028,161.99221543879506,335.0199890136719,77.87632764401258,67723800,49847700,20382600
2022-04-20,164.16163635253906,325.73333740234375,77.83207702636719,165.7813709088185,344.6666564941406,78.30990096098627,163.0523799363438,325.0833435058594,77.24807449578478,165.66356250002266,343.3333435058594,77.8409274930068,67929800,70711200,20689400
2022-04-21,163.36651611328125,336.260009765625,77.00916290283203,168.38275818896258,364.0733337402344,79.46022245989857,162.865879009956,332.1400146484375,76.79679894963667,165.81083486701775,358.24334716796875,78.70808803025167,87227800,105416400,29010900
2022-04-22,158.8214569091797,335.01666259765625,75.32793426513672,164.78990235630212,344.95001220703125,77.97366367319701,158.53678444420197,331.3333435058594,75.21290519341049,163.40578453855588,338.3033447265625,76.68177222939809,84882400,69696600,23591600
2022-04-25,159.8914794921875,332.67333984375,72.78839111328125,160.17615197605645,336.2066650390625,73.14233551828339,155.55257953271186,325.1000061035156,70.16036285111996,158.16376241881838,326.3233337402344,72.88572599343004,96046400,68341200,37698300
2022-04-26,153.92303466796875,292.1400146484375,72.81494140625,159.36138008917553,333.3333435058594,74.96514590096349,153.84450071149385,291.6666564941406,72.71760651855662,159.27303500519898,331.80999755859375,73.20428095702351,95623200,136133700,28941500
2022-04-27,153.69725036621094,293.836669921875,74.89434051513672,156.85815581050312,306.0,75.63762434800043,152.52908216912786,292.4533386230469,72.80607621218095,153.0493564954022,299.52667236328125,73.7882686068308,88063200,76956300,32773000
2022-04-28,160.63754272460938,292.5033264160156,77.15957641601562,161.50140133184425,300.0,77.9913446814661,156.01395492484127,273.8999938964844,74.38997468769938,156.3280907743164,299.99334716796875,75.10670714992867,130216800,124948500,33683800
2022-04-29,154.75743103027344,290.2533264160156,75.4341049194336,163.15055858383272,311.4666748046875,77.9913426575666,154.36477622377623,290.0,74.94743057442119,158.87055528620192,300.75,77.9913426575666,131747600,88133100,34656500
2022-05-02,155.061767578125,300.9800109863281,76.4605484008789,155.32680285229077,302.1199951171875,77.01800625813979,150.45781697290937,282.6766662597656,74.88549620324424,153.83470249054395,286.92333984375,75.22174641159364,123055300,75781500,36335200
2022-05-03,156.5538787841797,303.0833435058594,78.03559112548828,157.76132169874938,308.02667236328125,78.55765385045257,153.45186941180674,296.1966552734375,76.20393622874971,155.24827964309745,301.05999755859375,76.3278157482642,88966500,63709500,33908100
2022-05-04,162.97389221191406,317.5400085449219,81.14143371582031,163.42544380743908,318.5,81.30070834305386,156.33791416985588,295.09332275390625,78.67268712009135,156.74039514151906,301.3133239746094,79.19474982823462,108256500,81643800,46188400
2022-05-05,153.89356994628906,291.09332275390625,79.9114761352539,161.0694428169404,315.20001220703125,81.45113299718635,152.10695632876542,285.8999938964844,78.21255140925268,160.84366707784005,313.00665283203125,81.44228253220695,130525300,92519100,41013400
2022-05-06,154.62109375,288.54998779296875,81.13258361816406,156.7445813601952,296.0,81.24761265897803,151.57349495754403,281.03668212890625,79.06201362702548,153.37255959944574,295.6666564941406,80.50433562431535,116124600,72903000,29619300
2022-05-09,149.48931884765625,262.3699951171875,74.73507690429688,153.19558860822082,281.8766784667969,79.24784960506415,148.92896288962842,260.3833312988281,74.34573737489804,152.31079472594658,278.8166809082031,79.14167100681222,131577900,90810300,45851600
2022-05-10,151.8978729248047,266.67999267578125,75.23058319091797,154.0901836973431,275.1199951171875,76.88526917949308,150.34458235534652,258.0833435058594,73.90329691425379,152.89080762473395,273.10333251953125,75.77919728227293,115366700,84401700,34483200
2022-05-11,144.0233154296875,244.6666717529297,76.79679107666016,152.82200644382692,269.92333984375,78.69923624609997,143.34497796029567,242.39999389648438,76.34551181532149,150.90497555260774,265.0,76.47824180405964,142689800,97224600,33020600
2022-05-12,140.14993286132812,242.6666717529297,77.14542388916016,143.72839581595062,253.22000122070312,77.21693242192401,136.45350338099348,226.6666717529297,74.55305031926626,140.35638928215414,233.6666717529297,76.83254592549065,182602000,140313000,29491500
2022-05-13,144.6230010986328,256.5299987792969,79.43386840820312,145.59626984264398,262.45001220703125,79.51431807298054,140.69062395231782,250.52333068847656,77.19012343831604,142.14559929622243,257.82666015625,78.09298610127206,113990900,92150700,25798400
2022-05-16,143.0795440673828,241.4566650390625,81.30215454101562,145.02608166695018,256.586669921875,82.22289937914158,141.7425351609862,239.69667053222656,79.5321938589659,143.08938461134267,255.72000122070312,79.54113498324118,86643800,86098500,26101200
2022-05-17,146.71702575683594,253.8699951171875,82.33910369873047,147.2380646317424,254.82666015625,82.6430337121629,144.20029128457014,242.9499969482422,81.45412339011803,146.34344505375913,249.1199951171875,81.99941600958613,78336300,80236200,23120700
2022-05-18,138.43934631347656,236.60333251953125,81.03398132324219,144.86877642522347,253.5,83.06318002684677,137.5348863581385,233.60333251953125,80.30096600237118,144.36740373329286,248.17333984375,82.69667577645099,109742900,87811800,25451200
2022-05-19,135.02801513671875,236.47332763671875,81.47200012207031,139.26514939022877,244.6666717529297,82.50895227407692,134.29069437332384,231.3699951171875,79.55900877137616,137.5152426451712,235.6666717529297,79.55900877137616,136095600,90296700,24387400
2022-05-20,135.2639617919922,221.3000030517578,82.11561584472656,138.32138613190273,240.52667236328125,83.66209596264208,130.3681556306207,211.0,80.81049149073544,136.73860346717416,237.99667358398438,82.17819006649057,137426100,144973200,28795000
2022-05-23,140.690673828125,224.96665954589844,83.9302749633789,140.8381320230554,226.65333557128906,84.71692329575211,135.32297052015298,212.68666076660156,82.73242362862342,135.4606031690326,218.33999633789062,82.83075552267991,117726300,88903500,27239300
2022-05-24,137.9871063232422,209.3866729736328,84.38618469238281,139.56988862899178,217.97332763671875,84.73481350586613,135.00833201503448,206.85667419433594,82.52682647375231,138.4294957252956,217.8433380126953,82.97378719053391,104132700,89092500,24293300
2022-05-25,138.14442443847656,219.60000610351562,86.08463287353516,139.39294348204788,223.10667419433594,86.29023097467997,136.00127092128338,207.6699981689453,84.44875508753373,136.0897458139781,207.9499969482422,84.54708698636959,92482700,92139300,29947800
2022-05-26,141.34930419921875,235.91000366210938,86.3885726928711,141.89983463413682,239.55667114257812,87.0947714920174,134.82155832650707,217.8866729736328,85.99524505282005,135.0673319135833,220.47332763671875,86.35281501467739,90601500,106003200,24314800
2022-05-27,147.1102294921875,253.2100067138672,87.23778533935547,147.1495466635664,253.26666259765625,87.54172215896405,142.80427168601537,240.17666625976562,85.19071135410259,142.93207874444667,241.0833282470703,85.77175480262436,90978500,89295000,25588800
2022-05-31,146.3237762451172,252.75332641601562,85.81644439697266,148.11301536783856,259.6000061035156,89.19546580389093,144.3575873194881,244.7433319091797,85.55720640278074,146.5498987721629,257.9466552734375,88.10488073180022,103718400,101914500,44888100
2022-06-01,146.1959686279297,246.7899932861328,87.4612808227539,149.17474333360954,257.32666015625,88.23899502332068,145.18336763808455,243.63999938964844,86.37070226505544,147.36583831364814,251.72000122070312,86.72826542753748,74286600,77247900,25815400
2022-06-02,148.6536865234375,258.3333435058594,87.30929565429688,148.71266977766248,264.2099914550781,87.69368210335864,144.377220582194,242.06666564941406,86.52264733020519,145.33082319437173,244.1566619873047,86.96960800027335,72348100,93473100,19089100
2022-06-03,142.92222595214844,234.51666259765625,88.57867431640625,145.4684360868752,247.79666137695312,89.08821609656506,142.0177811745908,233.4166717529297,87.51491241523549,144.4165181928999,243.22666931152344,87.51491241523549,88570300,112393800,21038200
2022-06-06,143.66940307617188,238.27999877929688,88.35518646240234,146.05833007006927,244.86666870117188,89.19547474713313,142.45036072118282,234.35000610351562,88.20322146369796,144.54435641942476,244.35333251953125,88.65912327989007,71598400,84204600,20682100
2022-06-07,146.1959686279297,238.8866729736328,92.40465545654297,146.48105939148104,239.99667358398438,92.45828855688912,141.66390303598558,230.0933380126953,88.93623613914241,141.9096766255686,234.0,89.12395881043282,67808200,72808500,37810200
2022-06-08,145.45864868164062,241.86666870117188,93.4952392578125,147.3363475160415,249.9633331298828,94.37128526161919,144.96710149969525,239.17666625976562,92.05603202740318,146.06816238698744,240.086669921875,92.51192704706408,53950200,76210500,31613200
2022-06-09,140.2285614013672,239.7066650390625,91.4749755859375,145.4487894010345,255.54666137695312,93.47735754855256,140.12042043523653,239.32666015625,91.32301058959557,144.5935022148915,249.33999633789062,92.44934660727219,69473000,96491400,26607000
2022-06-10,134.81170654296875,232.22999572753906,89.80333709716797,138.3803281321393,239.5,92.38676922701478,134.7428827515855,227.913330078125,89.20441143552539,137.90844713703416,235.1566619873047,91.12634368266366,91437900,97536600,30950500
2022-06-13,129.65048217773438,215.73666381835938,85.68236541748047,132.91434748083088,226.63333129882812,87.39869288050993,129.2179182819536,214.68333435058594,83.95709683076716,130.6237359424125,223.1666717529297,87.17521252896717,122207100,102767400,33421000
2022-06-14,130.51559448242188,220.88999938964844,85.90585327148438,131.62649584691928,226.3300018310547,88.20323121317897,129.25723497256138,211.73666381835938,85.16389680274574,130.87934957569854,218.2866668701172,87.07689505349346,84784300,97988700,31264000
2022-06-15,133.1404571533203,233.0,84.82420349121094,135.01817091312645,235.663330078125,86.32599175834282,129.9257495131237,218.14999389648438,83.37604832716542,132.01973022353556,220.9166717529297,85.80751569491032,91533000,119131800,29620800
2022-06-16,127.8612289428711,213.10000610351562,81.69547271728516,130.15184022343473,225.1666717529297,83.25089397734722,126.85846866106286,208.69332885742188,80.70321945998381,129.84708342230354,222.73666381835938,82.60727632565442,108123900,107390700,35696700
2022-06-17,129.3358917236328,216.75999450683594,76.98452758789062,130.8301993524765,220.97000122070312,81.65973355085444,127.61547659200777,213.19667053222656,76.57332448664135,127.87109072638007,213.43333435058594,81.31110468631528,134520300,92641800,64610200
2022-06-21,133.57305908203125,237.0366668701172,81.77593231201172,134.74294406124704,243.57666015625,82.71454568582281,131.06617984180681,224.3333282470703,79.12991897801727,131.164480301734,224.60333251953125,79.18355889943435,81000500,122793000,35951500
2022-06-22,133.0618133544922,236.086669921875,78.53994750976562,135.4310591073431,246.8333282470703,80.23839980972409,131.64615522779903,233.82666015625,78.24495176301954,132.5112679712454,234.50332641601562,78.25389288809431,73409200,101107500,29727200
2022-06-23,135.93246459960938,235.07000732421875,76.17105102539062,136.24704700188127,239.31666564941406,79.60371316918216,133.33709602733944,228.6366729736328,74.66032149152717,134.5069807437755,237.9066619873047,79.25508432599518,72433800,104202600,35757200
2022-06-24,139.26513671875,245.7066650390625,77.68175506591797,139.51091028418583,246.06666564941406,79.02263689046174,137.40708916408835,236.086669921875,76.70737739364245,137.53488121755194,237.47000122070312,77.7264470346895,89116800,95770800,26639000
2022-06-27,139.26513671875,244.9199981689453,79.58583068847656,141.06420101783954,252.07000732421875,80.48869332029915,138.58679927801467,242.56666564941406,78.37009689317482,140.2875481505987,249.36666870117188,78.49524535856648,70207900,89178300,25478700
2022-06-28,135.1165008544922,232.663330078125,81.7938003540039,140.995401345449,249.97000122070312,83.34922153308105,134.99853432316218,232.3433380126953,80.76578947734228,139.7272161311599,244.48333740234375,81.45411270940129,67083400,90391200,33096900
2022-06-29,136.87623596191406,228.49000549316406,78.77235412597656,138.29189436889533,231.17333984375,83.31346953381288,134.35951657209444,222.27333068847656,78.45054188493825,135.13616958742787,230.5,83.1168125599151,66242400,82897200,25400900
2022-06-30,134.40867614746094,224.47332763671875,76.55542755126953,136.0307760106686,229.4566650390625,78.3075126631482,131.50855048251,218.8633270263672,75.68832270884286,134.9297150126528,224.50999450683594,77.0023882477716,98964500,94600500,39948100
2022-07-01,136.58126831054688,227.26333618164062,78.2628173828125,136.68940927123788,230.22999572753906,78.55780624679515,133.3665611170388,222.1199951171875,75.72407718737583,133.74012670784026,227.0,77.53873644738204,71051600,74460300,26327900
2022-07-05,139.1668243408203,233.06666564941406,75.81346893310547,139.2159820551499,233.14666748046875,77.50297977068927,134.6150930089742,216.1666717529297,74.20441456497169,135.44090360755794,223.0,77.18116753304676,73353800,84581100,34591100
2022-07-06,140.5038299560547,231.73333740234375,74.4457778930664,141.68354006887108,234.56333923339844,76.18892882732524,138.69494011634768,227.18666076660156,72.41657918527609,138.96037976700046,230.77999877929688,74.87486319352259,74064300,71853600,33375700
2022-07-07,143.87586975097656,244.5433349609375,76.8236083984375,144.07248562850194,245.3633270263672,77.55662368413014,140.857762778016,232.2100067138672,76.25149923985198,140.8675883216018,233.9199981689453,76.32300776961581,66253700,81930600,23817400
2022-07-08,144.5541534423828,250.76333618164062,76.94876098632812,145.05554104632404,254.97999572753906,78.03934625977135,142.54864802909546,241.16000366210938,75.92074994234086,142.80424710112618,242.3333282470703,77.72646829241211,64547800,101854200,17673800
2022-07-11,142.42088317871094,234.3433380126953,76.55542755126953,144.16096449444552,253.06333923339844,76.98451282074627,141.3493138659739,233.6266632080078,75.41120925943684,143.20736171130733,252.10333251953125,76.13528340534494,63141600,99241200,15603800
2022-07-12,143.39414978027344,233.07000732421875,75.53636169433594,145.94036067600746,239.77333068847656,76.02802121446098,142.59784571642712,228.3699951171875,74.07033107806404,143.29583433994398,236.84666442871094,74.89273716620109,77588800,87930900,21013000
2022-07-13,143.03038024902344,237.0399932861328,75.84028625488281,143.9741422785196,242.05999755859375,77.15435176861929,139.71734260162484,225.03334045410156,74.46365333771767,140.5726447543378,225.5,74.53516186452707,71185600,97954500,19928600
2022-07-14,145.9600067138672,238.31333923339844,74.32063293457031,146.4318877608006,238.65333557128906,74.47259795269018,140.82825345087886,229.3333282470703,72.13052798848108,141.64422349086814,234.89666748046875,73.16747338162348,78140700,78557400,26343000
2022-07-15,147.63124084472656,240.06666564941406,75.57212829589844,148.30957818143008,243.6233367919922,75.8760583478141,145.69454424604356,236.88999938964844,74.10609750647905,147.2478347414801,240.0,75.80454980741521,76259900,69683100,17243700
2022-07-18,144.5836944580078,240.54666137695312,76.96662139892578,149.00761906982018,250.51666259765625,78.61144011242581,144.219939344917,239.60333251953125,76.65375031268556,148.1916489524308,244.93666076660156,77.39570661725394,81420900,82537500,19395800
2022-07-19,148.44725036621094,245.52999877929688,78.90644073486328,148.67335787183444,247.13999938964844,79.12992108984147,144.42639797966964,236.97666931152344,77.10072246747438,145.41931789638997,245.0,77.25268747204053,82982400,80890200,18248900
2022-07-20,150.4527587890625,247.5,79.7735366821289,151.12127077444447,250.663330078125,80.14004769694336,147.8278985688421,243.48333740234375,77.99463516506346,148.5652193610668,246.78334045410156,78.2896308374636,64823400,88864200,16584400
2022-07-21,152.72369384765625,271.7066650390625,78.44160461425781,152.93997577721333,273.26666259765625,78.48630341329476,149.3713389403487,254.86666870117188,76.17104338878033,151.88805775611044,255.10667419433594,77.70858932257447,65086600,142032300,21375700
2022-07-22,151.4849853515625,272.24334716796875,77.84266662597656,153.6379641019081,280.78668212890625,79.0852166584012,150.8164884797473,270.71331787109375,77.44039795830818,152.76301084272214,276.2200012207031,78.26281071839375,66675400,103472700,15479500
2022-07-25,150.36428833007812,268.4333190917969,80.43505096435547,152.41895206482627,274.14666748046875,80.5691337189449,149.70561686969222,267.3999938964844,78.14660753156264,151.40636601369852,272.2166748046875,78.80811428123945,53623900,64073400,17536400
2022-07-26,149.037109375,258.8599853515625,80.12217712402344,150.50191035513055,267.30999755859375,81.59714888082931,148.25063089528444,256.2633361816406,79.55900906564132,149.68594024499822,266.5133361816406,81.46305929928705,55138700,66820800,15141200
2022-07-27,154.13937377929688,274.82000732421875,81.85637664794922,154.67025318814936,275.9266662597656,82.24076309609279,149.58765663017232,261.7900085449219,79.91656898130589,150.00055450326258,263.80999755859375,80.70321730351849,78620700,88110000,18047000
2022-07-28,154.68991088867188,280.8999938964844,82.81287384033203,154.9750016662387,283.29998779296875,83.3581664128751,151.7996109329514,272.79998779296875,81.35578448587687,154.32615575764223,280.0666809082031,82.40167083514982,81378700,84723000,20353100
2022-07-29,159.76268005371094,297.1499938964844,86.6478042602539,160.86375608227763,298.32000732421875,87.17521462896184,156.80357104125676,279.1000061035156,84.11800498302958,158.51416085291524,280.70001220703125,84.4308761187105,101786900,95313000,29825800
2022-08-01,158.77955627441406,297.27667236328125,84.45770263671875,160.82439423501998,311.8766784667969,85.23540994294343,158.17004260375904,295.0,83.34030081046076,158.28800912044616,301.27667236328125,84.73481610720529,67829400,117042900,20793200
2022-08-02,157.30491638183594,300.586669921875,84.09120178222656,159.66435174491758,307.8333435058594,85.10133070067877,156.931350741657,292.6666564941406,83.86772138981924,157.39340627106276,294.0033264160156,84.64543561062567,59907000,95577600,16722500
2022-08-03,163.32147216796875,307.39666748046875,81.3647232055664,163.77368717681702,309.54998779296875,84.40405734371718,158.0324196674791,301.1499938964844,81.1591251018545,158.1208945604064,305.0,84.40405734371718,82507500,80091000,23580800
2022-08-04,163.00686645507812,308.6333312988281,77.9410171508789,164.3635414140804,313.6066589355469,80.75686439754051,161.65019149607585,305.0,77.26163490663076,163.20348231849744,311.0,80.73004784396541,55474100,72256200,31821500
2022-08-05,162.78042602539062,288.1700134277344,79.06734466552734,163.27265590146177,304.6066589355469,80.17581210586566,160.4669395991908,285.5433349609375,77.12753687505379,160.67368275667272,302.6700134277344,77.199052223478,56697000,113172900,17408000
2022-08-08,162.30789184570312,290.42333984375,79.51431274414062,165.20220622926755,305.20001220703125,80.09536306888631,161.64830554399492,289.086669921875,78.8617538844118,163.7845816314674,295.0,79.21038271524328,60276900,98994000,14458500
2022-08-09,162.35714721679688,283.3333435058594,80.9803237915039,163.24317026155526,292.39666748046875,81.89212729731832,160.7131007604691,279.35333251953125,80.40821472985007,161.47113919370653,290.2933349609375,80.49761231204684,63135500,86244600,19083400
2022-08-10,166.61000061035156,294.3566589355469,81.74911499023438,166.70843758837208,297.510009765625,82.053051833824,164.30635300401312,283.3699951171875,79.72885739611775,165.07423053223724,297.0666809082031,81.06079846517471,70170500,94918800,18302000
2022-08-11,165.8716583251953,286.6300048828125,84.11393737792969,168.3328081399825,298.2366638183594,85.11583156596,165.5763173430876,285.8333435058594,82.53437533742078,167.41725259761515,296.5133361816406,82.89541258046191,57149200,70155000,18797900
2022-08-12,169.42555236816406,300.0299987792969,84.84506225585938,169.4944567489093,300.1600036621094,84.86311136677297,166.76749865896252,285.0333251953125,83.13913549119705,167.18098503009688,289.4166564941406,83.47310257703313,68039400,79657200,15058200
2022-08-15,170.49859619140625,309.32000732421875,83.32867431640625,170.6954851482581,313.1333312988281,83.69874647565,168.68719375370597,301.2300109863281,80.92774338241867,168.85455011811328,301.78668212890625,81.71300703077898,54091700,89359200,20755200
2022-08-16,170.34107971191406,306.5633239746094,82.55242919921875,171.01052019393777,314.6666564941406,83.84315738782122,168.99237457923107,302.8833312988281,82.3989876734552,170.09496475942944,311.6666564941406,83.06691487515991,56377100,88136400,14038200
